IdPost,Content
20591113,"2wires are Layer 4 devices.  If you dont know what that means research it.  Given that they have faster CPU's to accommodate connection oriented and connectionless packets as they filter one layer higher than most routers.

One layer you ask.

ANSWER  OSI Model.

Result READ"
53725533,"Awesome pack, pal. Keep going."
43885183,Bought the Silver package and waiting your PM respone for support
53810592,"Good luck, I've never had a SD but I've heard you need a very good verification pack for such."
47091166,"EMAIL: (natxtanicx@gmail.com)
TRANSACTION ID: #17C299285R627683V
PACKAGE PURCHASED:King Profit // STANDARD EDITION"
29339875,"Thank you for this pack, sorry you're not getting more thanks for this!"
29320595,"Thank a lot for this pack and direct download link.
Good share man!"
29319697,"Thanks man alot, nice pack!

limitlimit"
17704981,"I have a version that I've been using for years.  It's older but it has all of the functionality of the newer versions but does not support some of the newer adapters.  Tell me what adapters you have (or will be using) and I'll tell you if they will work with this version.  

Moreover, if you don't have a compatible adapter you can but one of the top rated adapters for less than $20 on eBay.  It's a TP-Link adapter.  I have two that I use, the TP-Link TL-WN821N (USB) and an Enterasys Networks PCMCIA Dual Band Client Card (Atheros Chipset) model number RBTBJ-AW, it uses the old dual band setup.  802.11 a/b/g - 2.4GHz/5GHz of course.

Both of these were under $20 I believe.  So let me know what adapters you have and we'll go from there.  

With ANY compatible (well, a recommended compatible adapter) you'll be ""cracking"" WEP keys in no time! 

And stick with Aircrack-NG for Win.  It's your best bet and works just fine for me despite all of the bad reviews.  Cain and Able is a great tool, but for what you want to do I seriously suggest that you stick with Commview for WiFi and Aircrack-NG.

Unfortunately, for WPA/WPA2 I would not recommend Commview.  I would recommend using Pyrit, and if you have a powerful graphics card then you will be able to premutate PMK's faster, much faster.  You can also use mySQL rather than the ""stock"" db application Pyrit uses and turn a few old workstations into Pyrit clients all dedicated to ""cracking"" WPA/WPA2 keys. 

In other words, you setup a Pyrit server and you can setup Pyrit clients to share their resources towards your cause.  (Or not, lol!  You can just use a single workstation or laptop).  Moreover, you can use a laptop to go out and capture packets and then copy them over to your pyrit box (must be in .pcap format) instead of hoping your adapter's range is going to extend to where you want it to from your workstation.

Pyrit does not work with AES encrypted keys but does for PSK and TKIP for sure. 

By the way, Pyrit can only be used on Linux right now.  I recommend Ubuntu 11.04 (not 11.10) using the old Gnome Desktop Environment and disabling Unity but nearly any Linux distro will work aside from the ""Pendrive Versions"".
***CITING***[https://hackforums.net/showthread.php?pid=17703545#pid17703545]***CITING***

There are a number of scene releases whom of which have trouble working on 64 bit machines.  Even if you have a VM setup running a 32 bit OS there are random issues.  

One thing that bothered me was in one of the scene releases a command prompt opens up and and stays open the entire time you are running CV4WF.  It's just annoying.  This older version I have works just like the full version and even has the VoIP features plus the WEP Recovery tool.  

But as long as one of these versions does what you need it to do then that's all that matters.  ;)  

By the way, thanks for the post taj!

PAinguIN"
46914812,Evey girl is beautiful. Real beauty lies in heart. :')
46914788,"***CITING***[https://hackforums.net/showthread.php?pid=46914305#pid46914305]***CITING***

In Miami right now and I second this.

Some sexy ass females there."
46912606,When I took a trip to Denmark and Sweden I think I saw more hot girls in my life than the 22 years I've lived in America. Shit was crazy don't think I even saw a fat girl in Europe it's like you guys work out 24-7
46927657,"This is such a sad topic. I love how some of you guys are like ""We win, my country has the best girls."", who the fuck cares if you have pretty women in your country? Every country has pretty women according to another person, you'll probably always be able to find an equally attractive person from almost every country. 

Like the guy above said, you all are shallow cunts. Although the sad part is, most of you are acting like you are dating these women that are being posted... Motherfuckers, stop acting like you own these women or something. You'll never be in a happy relationship if you need to brag about your country having the prettiest women."
51943841,"***CITING***[https://hackforums.net/showthread.php?pid=51941303#pid51941303]***CITING***

Yes you have to PM me and then write what package you want
Thanks"
18978457,"hi, could i have this pack pls? thnx dude, really appreciate it"
18977102,Can I have a copy of this ewhore pack?  Thanks in advance
18963130,"Can i get this E whore Pack bro

Thanks for this pack 

waiting for your PM"
47019796,"email: icem*n*32@hotmail.com
transaction id: 8NT10108DW8460545
package: elite"
46966312,"Well bit the bullet.

EMAIL: xx.abelincoln@hotmail.com
TRANSACTION ID:  PI-76a6a4b0de7752eb4f4bd363e48927274d53ca89c8915f9ca415397bc9bcc 
PACKAGE PURCHASED: Elite"
14421347,"Guy who scammed jetpack gave it back, trying to get me to take off the scam report, :D"
14421295,Didn't the tag jetpack just get scammed off some kid
40379129,Not interested in buying but those girls are hot AF! GLWS!
49619013,"I would love this pack, cheers mate! :D

EDIT - Got the pack, looks great! Thanks !"
51062827,Can i get it please? Really excited about that pack
51075923,Hey please send me this pack I will really appreciate your efforts :)
51074925,pm me the pack please! thanks man :)
51477178,Can i please get this pack? Thank you in advance! x
53049922,I'd love to have this pack.
50849613,Hello can i get some pics or video packs for ewhoring please im a newbie and i really need money :) thanks
43308528,"If i pay for this ebook, how is going to deliver to me? nowhere do i fill my adress in order to take the package."
46939659,Tell her that after 5 years you cant be friend with her after all . this is what i would say . Also move on without her .
46925775,"***CITING***[https://hackforums.net/showthread.php?pid=46925757#pid46925757]***CITING***

She dont want another chance , she agree in let me go ..."
27915860,"can i get this pack of free vpn..?
thank's for sharing.."
46951968,"***CITING***[https://hackforums.net/showthread.php?pid=46951907#pid46951907]***CITING***

I can take quite a few mustangs. I can't touch Shelby GT's or anything crazy, but Volvos aren't bad performance cars. 0-60 in 5.1, quarters in low 13s. Handles like an animal, AWD, etc.

If I actually had the money to put work into it, I could make her pretty wicked, but for now she does the job well."
53732804,"I can hook you up, PM me. She lacks regular pics tho, but a lot of vids/nudes.

Edit: she's not something totally new tho. Just telling in advance."
53732764,"Need a pack with a blonde girl
Age 20-30
Thanks in advance
***IMG***[images/smilies/blackhat.gif]***IMG***"
16644937,Nice tutorial I will try this...can you tell me do you know if androids with wifi can sniff and inject packets? ...or can will external wifi adapters work with them? I never tried. ; (
14388829,"Interested?***IMG***[images/smilies/pirate.gif]***IMG***

Snorlax
Charmeleon
Caterpie
Weezing
Venomoth
Growlithe
Magnemite
Hitmonchan
Hitmontop
Larvitar
Tyranitar
Delibird
Wobuffet
Zigzaggon
Curious George
Teddy Roosevelt
John F Kennedy
ThomasJefferson
Elton John
Drew Carey
Lance Armstrong
Ho Chi Minh
Vincent Van Gogh
RobertDowneyJr
Gilmore Girls
Larry Lobster
The Grinch
Antarctica
North America
South America
Leonitus
CaptainKangaroo"
4867811,what's her nationality and what did you tell her to be just that kind of whore? LOLLLL EPIC man. PM me the lewd ones too. just got curious. LOLL
46917577,I prefer virgin but I don't mind if she is not but please.. don't be a slut who had 10 dicks inside. Max 2-3.
53702362,"I can create a custom pack for you for the right price.
Whatever videos / pics you need."
27777734,So this exploit pack has 2% - 3% infection rate?
46947154,"***CITING***[https://hackforums.net/showthread.php?pid=46947113#pid46947113]***CITING***

What has she done that is disgusting? She's a really nice girl and I would make love to her."
46165101,"***CITING***[https://hackforums.net/showthread.php?pid=46165091#pid46165091]***CITING***

Support is provided with the advanced package - it is given through Skype Text/Voice, whatever you prefer.

Your copy has been sent."
